 step   time temperat  ferrite pearlite  bainite martensite xferrite xpearlite  xbainite  xmartensite  type
 new interval:  cooling rate  27.00  time      11.00
15100     5.593  669.000    0.004    0.000    0.000    0.000    0.007    0.000    0.000    0.000 C
15150     5.611  668.500    0.004    0.000    0.000    0.000    0.007    0.000    0.000    0.000 C
15200     5.630  668.000    0.004    0.000    0.000    0.000    0.007    0.000    0.000    0.000 C
15250     5.648  667.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15300     5.667  667.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15350     5.685  666.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15400     5.704  666.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15450     5.722  665.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15500     5.741  665.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15550     5.759  664.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15600     5.778  664.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15650     5.796  663.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15700     5.815  663.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15750     5.833  662.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15800     5.852  662.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15850     5.870  661.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15900     5.889  661.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
15950     5.907  660.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16000     5.926  660.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16050     5.944  659.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16100     5.963  659.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16150     5.981  658.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16200     6.000  658.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16250     6.019  657.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16300     6.037  657.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16350     6.056  656.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16400     6.074  656.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16450     6.093  655.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16500     6.111  655.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16550     6.130  654.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16600     6.148  654.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16650     6.167  653.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16700     6.185  653.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16750     6.204  652.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16800     6.222  652.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16850     6.241  651.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16900     6.259  651.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
16950     6.278  650.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17000     6.296  650.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17050     6.315  649.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17100     6.333  649.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17150     6.352  648.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17200     6.370  648.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17250     6.389  647.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17300     6.407  647.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17350     6.426  646.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17400     6.444  646.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17450     6.463  645.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17500     6.481  645.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17550     6.500  644.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17600     6.519  644.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17650     6.537  643.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17700     6.556  643.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17750     6.574  642.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17800     6.593  642.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17850     6.611  641.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17900     6.630  641.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
17950     6.648  640.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18000     6.667  640.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18050     6.685  639.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18100     6.704  639.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18150     6.722  638.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18200     6.741  638.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18250     6.759  637.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18300     6.778  637.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18350     6.796  636.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18400     6.815  636.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18450     6.833  635.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18500     6.852  635.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18550     6.870  634.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18600     6.889  634.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18650     6.907  633.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18700     6.926  633.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18750     6.944  632.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18800     6.963  632.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18850     6.981  631.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18900     7.000  631.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
18950     7.019  630.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19000     7.037  630.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19050     7.056  629.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19100     7.074  629.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19150     7.093  628.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19200     7.111  628.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19250     7.130  627.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19300     7.148  627.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19350     7.167  626.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19400     7.185  626.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19450     7.204  625.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19500     7.222  625.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19550     7.241  624.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19600     7.259  624.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19650     7.278  623.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19700     7.296  623.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19750     7.315  622.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19800     7.333  622.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19850     7.352  621.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19900     7.370  621.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
19950     7.389  620.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20000     7.407  620.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20050     7.426  619.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20100     7.444  619.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20150     7.463  618.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20200     7.481  618.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20250     7.500  617.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20300     7.519  617.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20350     7.537  616.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20400     7.556  616.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20450     7.574  615.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20500     7.593  615.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20550     7.611  614.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20600     7.630  614.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20650     7.648  613.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20700     7.667  613.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20750     7.685  612.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20800     7.704  612.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20850     7.722  611.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20900     7.741  611.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
20950     7.759  610.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21000     7.778  610.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21050     7.796  609.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21100     7.815  609.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21150     7.833  608.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21200     7.852  608.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21250     7.870  607.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21300     7.889  607.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21350     7.907  606.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21400     7.926  606.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21450     7.944  605.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21500     7.963  605.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21550     7.981  604.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21600     8.000  604.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21650     8.019  603.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21700     8.037  603.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21750     8.056  602.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21800     8.074  602.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21850     8.093  601.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21900     8.111  601.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
21950     8.130  600.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22000     8.148  600.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22050     8.167  599.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22100     8.185  599.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22150     8.204  598.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22200     8.222  598.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22250     8.241  597.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22300     8.259  597.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22350     8.278  596.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22400     8.296  596.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22450     8.315  595.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22500     8.333  595.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22550     8.352  594.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22600     8.370  594.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22650     8.389  593.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22700     8.407  593.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22750     8.426  592.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22800     8.444  592.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22850     8.463  591.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22900     8.481  591.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
22950     8.500  590.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23000     8.519  590.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23050     8.537  589.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23100     8.556  589.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23150     8.574  588.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23200     8.593  588.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23250     8.611  587.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23300     8.630  587.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23350     8.648  586.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23400     8.667  586.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23450     8.685  585.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
23500     8.704  585.000    0.004    0.000    0.000    0.000    0.008    0.000    0.001    0.000 C
23550     8.722  584.500    0.004    0.000    0.000    0.000    0.008    0.000    0.001    0.000 C
23600     8.741  584.000    0.004    0.000    0.000    0.000    0.008    0.000    0.001    0.000 C
23650     8.759  583.500    0.004    0.000    0.000    0.000    0.008    0.000    0.001    0.000 C
23700     8.778  583.000    0.004    0.000    0.000    0.000    0.008    0.000    0.001    0.000 C
23750     8.796  582.500    0.004    0.000    0.000    0.000    0.008    0.000    0.002    0.000 C
23800     8.815  582.000    0.004    0.000    0.000    0.000    0.008    0.000    0.002    0.000 C
23850     8.833  581.500    0.004    0.000    0.000    0.000    0.008    0.000    0.002    0.000 C
23900     8.852  581.000    0.004    0.000    0.000    0.000    0.008    0.000    0.003    0.000 C
23950     8.870  580.500    0.004    0.000    0.000    0.000    0.008    0.000    0.003    0.000 C
24000     8.889  580.000    0.004    0.000    0.000    0.000    0.008    0.000    0.004    0.000 C
24050     8.907  579.500    0.004    0.000    0.000    0.000    0.008    0.000    0.004    0.000 C
24100     8.926  579.000    0.004    0.000    0.000    0.000    0.008    0.000    0.005    0.000 C
24150     8.944  578.500    0.004    0.000    0.000    0.000    0.008    0.000    0.005    0.000 C
24200     8.963  578.000    0.004    0.000    0.000    0.000    0.008    0.000    0.006    0.000 C
24250     8.981  577.500    0.004    0.000    0.000    0.000    0.008    0.000    0.007    0.000 C
24300     9.000  577.000    0.004    0.000    0.000    0.000    0.008    0.000    0.007    0.000 C
24350     9.019  576.500    0.004    0.000    0.000    0.000    0.008    0.000    0.008    0.000 C
24400     9.037  576.000    0.004    0.000    0.000    0.000    0.008    0.000    0.009    0.000 C
24450     9.056  575.500    0.004    0.000    0.000    0.000    0.008    0.000    0.010    0.000 C
24500     9.074  575.000    0.004    0.000    0.000    0.000    0.008    0.000    0.011    0.000 C
24550     9.093  574.500    0.004    0.000    0.000    0.000    0.008    0.000    0.012    0.000 C
24600     9.111  574.000    0.004    0.000    0.000    0.000    0.008    0.000    0.013    0.000 C
24650     9.130  573.500    0.004    0.000    0.000    0.000    0.008    0.000    0.015    0.000 C
24700     9.148  573.000    0.004    0.000    0.000    0.000    0.008    0.000    0.016    0.000 C
24750     9.167  572.500    0.004    0.000    0.000    0.000    0.008    0.000    0.017    0.000 C
24800     9.185  572.000    0.004    0.000    0.000    0.000    0.008    0.000    0.019    0.000 C
24850     9.204  571.500    0.004    0.000    0.000    0.000    0.008    0.000    0.020    0.000 C
24900     9.222  571.000    0.004    0.000    0.000    0.000    0.008    0.000    0.022    0.000 C
24950     9.241  570.500    0.004    0.000    0.000    0.000    0.008    0.000    0.023    0.000 C
25000     9.259  570.000    0.004    0.000    0.000    0.000    0.008    0.000    0.025    0.000 C
25050     9.278  569.500    0.004    0.000    0.000    0.000    0.008    0.000    0.027    0.000 C
25100     9.296  569.000    0.004    0.000    0.000    0.000    0.008    0.000    0.029    0.000 C
25150     9.315  568.500    0.004    0.000    0.000    0.000    0.008    0.000    0.031    0.000 C
25200     9.333  568.000    0.004    0.000    0.000    0.000    0.008    0.000    0.033    0.000 C
25250     9.352  567.500    0.004    0.000    0.000    0.000    0.008    0.000    0.035    0.000 C
25300     9.370  567.000    0.004    0.000    0.000    0.000    0.008    0.000    0.038    0.000 C
25350     9.389  566.500    0.004    0.000    0.000    0.000    0.008    0.000    0.040    0.000 C
25400     9.407  566.000    0.004    0.000    0.000    0.000    0.008    0.000    0.042    0.000 C
25450     9.426  565.500    0.004    0.000    0.000    0.000    0.008    0.000    0.045    0.000 C
25500     9.444  565.000    0.004    0.000    0.000    0.000    0.008    0.000    0.048    0.000 C
25550     9.463  564.500    0.004    0.000    0.000    0.000    0.008    0.000    0.051    0.000 C
25600     9.481  564.000    0.004    0.000    0.000    0.000    0.008    0.000    0.053    0.000 C
25650     9.500  563.500    0.004    0.000    0.000    0.000    0.008    0.000    0.056    0.000 C
25700     9.519  563.000    0.004    0.000    0.000    0.000    0.008    0.000    0.059    0.000 C
25750     9.537  562.500    0.004    0.000    0.000    0.000    0.008    0.000    0.063    0.000 C
25800     9.556  562.000    0.004    0.000    0.000    0.000    0.008    0.000    0.066    0.000 C
25850     9.574  561.500    0.004    0.000    0.000    0.000    0.008    0.000    0.069    0.000 C
25900     9.593  561.000    0.004    0.000    0.000    0.000    0.008    0.000    0.073    0.000 C
25950     9.611  560.500    0.004    0.000    0.000    0.000    0.008    0.000    0.077    0.000 C
26000     9.630  560.000    0.004    0.000    0.000    0.000    0.008    0.000    0.080    0.000 C
26050     9.648  559.500    0.004    0.000    0.000    0.000    0.008    0.000    0.084    0.000 C
26100     9.667  559.000    0.004    0.000    0.000    0.000    0.008    0.000    0.088    0.000 C
26150     9.685  558.500    0.004    0.000    0.000    0.000    0.008    0.000    0.092    0.000 C
26200     9.704  558.000    0.004    0.000    0.000    0.000    0.008    0.000    0.097    0.000 C
26250     9.722  557.500    0.004    0.000    0.000    0.000    0.008    0.000    0.101    0.000 C
26300     9.741  557.000    0.004    0.000    0.000    0.000    0.008    0.000    0.106    0.000 C
26350     9.759  556.500    0.004    0.000    0.000    0.000    0.008    0.000    0.110    0.000 C
26400     9.778  556.000    0.004    0.000    0.000    0.000    0.008    0.000    0.115    0.000 C
26450     9.796  555.500    0.004    0.000    0.000    0.000    0.008    0.000    0.120    0.000 C
26500     9.815  555.000    0.004    0.000    0.000    0.000    0.008    0.000    0.125    0.000 C
26550     9.833  554.500    0.004    0.000    0.000    0.000    0.008    0.000    0.130    0.000 C
26600     9.852  554.000    0.004    0.000    0.000    0.000    0.008    0.000    0.135    0.000 C
26650     9.870  553.500    0.004    0.000    0.000    0.000    0.008    0.000    0.141    0.000 C
26700     9.889  553.000    0.004    0.000    0.000    0.000    0.008    0.000    0.146    0.000 C
26750     9.907  552.500    0.004    0.000    0.000    0.000    0.008    0.000    0.152    0.000 C
26800     9.926  552.000    0.004    0.000    0.000    0.000    0.008    0.000    0.158    0.000 C
26850     9.944  551.500    0.004    0.000    0.000    0.000    0.008    0.000    0.164    0.000 C
26900     9.963  551.000    0.004    0.000    0.000    0.000    0.008    0.000    0.170    0.000 C
26950     9.981  550.500    0.004    0.000    0.000    0.000    0.008    0.000    0.176    0.000 C
27000    10.000  550.000    0.004    0.000    0.000    0.000    0.008    0.000    0.183    0.000 C
27050    10.019  549.500    0.004    0.000    0.000    0.000    0.008    0.000    0.189    0.000 C
27100    10.037  549.000    0.004    0.000    0.000    0.000    0.008    0.000    0.196    0.000 C
27150    10.056  548.500    0.004    0.000    0.000    0.000    0.008    0.000    0.203    0.000 C
27200    10.074  548.000    0.004    0.000    0.000    0.000    0.008    0.000    0.210    0.000 C
27250    10.093  547.500    0.004    0.000    0.000    0.000    0.008    0.000    0.217    0.000 C
27300    10.111  547.000    0.004    0.000    0.000    0.000    0.008    0.000    0.224    0.000 C
27350    10.130  546.500    0.004    0.000    0.000    0.000    0.008    0.000    0.232    0.000 C
27400    10.148  546.000    0.004    0.000    0.000    0.000    0.008    0.000    0.239    0.000 C
27450    10.167  545.500    0.004    0.000    0.000    0.000    0.008    0.000    0.247    0.000 C
27500    10.185  545.000    0.004    0.000    0.000    0.000    0.008    0.000    0.255    0.000 C
27550    10.204  544.500    0.004    0.000    0.000    0.000    0.008    0.000    0.263    0.000 C
27600    10.222  544.000    0.004    0.000    0.000    0.000    0.008    0.000    0.271    0.000 C
27650    10.241  543.500    0.004    0.000    0.000    0.000    0.008    0.000    0.280    0.000 C
27700    10.259  543.000    0.004    0.000    0.000    0.000    0.008    0.000    0.288    0.000 C
27750    10.278  542.500    0.004    0.000    0.000    0.000    0.008    0.000    0.297    0.000 C
27800    10.296  542.000    0.004    0.000    0.000    0.000    0.008    0.000    0.306    0.000 C
27850    10.315  541.500    0.004    0.000    0.000    0.000    0.008    0.000    0.315    0.000 C
27900    10.333  541.000    0.004    0.000    0.000    0.000    0.008    0.000    0.324    0.000 C
27950    10.352  540.500    0.004    0.000    0.000    0.000    0.008    0.000    0.334    0.000 C
28000    10.370  540.000    0.004    0.000    0.000    0.000    0.008    0.000    0.343    0.000 C
28050    10.389  539.500    0.004    0.000    0.000    0.000    0.008    0.000    0.353    0.000 C
28100    10.407  539.000    0.004    0.000    0.000    0.000    0.008    0.000    0.363    0.000 C
28150    10.426  538.500    0.004    0.000    0.000    0.000    0.008    0.000    0.373    0.000 C
28200    10.444  538.000    0.004    0.000    0.000    0.000    0.008    0.000    0.383    0.000 C
28250    10.463  537.500    0.004    0.000    0.000    0.000    0.008    0.000    0.394    0.000 C
28300    10.481  537.000    0.004    0.000    0.000    0.000    0.008    0.000    0.404    0.000 C
28350    10.500  536.500    0.004    0.000    0.000    0.000    0.008    0.000    0.415    0.000 C
28400    10.519  536.000    0.004    0.000    0.000    0.000    0.008    0.000    0.426    0.000 C
28450    10.537  535.500    0.004    0.000    0.000    0.000    0.008    0.000    0.437    0.000 C
28500    10.556  535.000    0.004    0.000    0.000    0.000    0.008    0.000    0.448    0.000 C
28550    10.574  534.500    0.004    0.000    0.000    0.000    0.008    0.000    0.460    0.000 C
28600    10.593  534.000    0.004    0.000    0.000    0.000    0.008    0.000    0.471    0.000 C
28650    10.611  533.500    0.004    0.000    0.000    0.000    0.008    0.000    0.483    0.000 C
28700    10.630  533.000    0.004    0.000    0.000    0.000    0.008    0.000    0.495    0.000 C
28750    10.648  532.500    0.004    0.000    0.000    0.000    0.008    0.000    0.508    0.000 C
28800    10.667  532.000    0.004    0.000    0.000    0.000    0.008    0.000    0.520    0.000 C
28850    10.685  531.500    0.004    0.000    0.000    0.000    0.008    0.000    0.532    0.000 C
28900    10.704  531.000    0.004    0.000    0.000    0.000    0.008    0.000    0.545    0.000 C
28950    10.722  530.500    0.004    0.000    0.000    0.000    0.008    0.000    0.558    0.000 C
29000    10.741  530.000    0.004    0.000    0.000    0.000    0.008    0.000    0.571    0.000 C
29050    10.759  529.500    0.004    0.000    0.000    0.000    0.008    0.000    0.585    0.000 C
29100    10.778  529.000    0.004    0.000    0.000    0.000    0.008    0.000    0.598    0.000 C
29150    10.796  528.500    0.004    0.000    0.000    0.000    0.008    0.000    0.612    0.000 C
29200    10.815  528.000    0.004    0.000    0.000    0.000    0.008    0.000    0.626    0.000 C
29250    10.833  527.500    0.004    0.000    0.000    0.000    0.008    0.000    0.640    0.000 C
29300    10.852  527.000    0.004    0.000    0.000    0.000    0.008    0.000    0.654    0.000 C
29350    10.870  526.500    0.004    0.000    0.000    0.000    0.008    0.000    0.668    0.000 C
29400    10.889  526.000    0.004    0.000    0.000    0.000    0.008    0.000    0.683    0.000 C
29450    10.907  525.500    0.004    0.000    0.000    0.000    0.008    0.000    0.698    0.000 C
29500    10.926  525.000    0.004    0.000    0.000    0.000    0.008    0.000    0.713    0.000 C
29550    10.944  524.500    0.004    0.000    0.000    0.000    0.008    0.000    0.728    0.000 C
29600    10.963  524.000    0.004    0.000    0.000    0.000    0.008    0.000    0.744    0.000 C
29650    10.981  523.500    0.004    0.000    0.000    0.000    0.008    0.000    0.759    0.000 C
29700    11.000  523.000    0.004    0.000    0.000    0.000    0.008    0.000    0.775    0.000 C
 new interval:  cooling rate  -1.00  time      12.00
29750    11.500  523.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
29800    12.000  524.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
29850    12.500  524.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
29900    13.000  525.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
29950    13.500  525.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30000    14.000  526.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30050    14.500  526.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30100    15.000  527.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30150    15.500  527.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30200    16.000  528.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30250    16.500  528.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30300    17.000  529.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30350    17.500  529.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30400    18.000  530.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30450    18.500  530.500    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
30500    19.000  531.000    0.004    0.000    0.000    0.000    0.008    0.000    0.000    0.000 C
